id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url
123327729,https://github.com/GatorSense/HyperspectralAnalysisIntroduction,HyperspectralAnalysisIntroduction,Brief Introduction to Hyperspectral Image Analysis - Jupyter Notebook ,GatorSense,Organization,https://avatars.githubusercontent.com/u/16309819?v=4,2018-02-28T18:51:06Z,2024-03-12T18:10:33Z,,50020,MIT License,42,23,False,[],False,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/GatorSense/HyperspectralAnalysisIntroduction
53344506,https://github.com/onnela-lab/beiwe-backend,beiwe-backend,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe backend code,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2016-03-07T17:23:15Z,2024-01-21T19:23:37Z,https://www.beiwe.org/,7378,"BSD 3-Clause ""New"" or ""Revised"" License",62,43,False,[],False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/onnela-lab/beiwe-backend
215336469,https://github.com/onnela-lab/forest,forest,Forest is a library for analyzing smartphone-based high-throughput digital phenotyping data,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2019-10-15T15:44:45Z,2024-03-04T10:11:28Z,https://forest.beiwe.org,3157,"BSD 3-Clause ""New"" or ""Revised"" License",26,15,False,[],False,develop,Python,True,False,False,False,True,https://api.github.com/repos/onnela-lab/forest
76063077,https://github.com/onnela-lab/Beiwe-Analysis,Beiwe-Analysis,Beiwe is a smartphone-based digital phenotyping research platform. This repository contains some data analysis code.,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2016-12-09T19:12:00Z,2023-02-27T16:12:14Z,https://www.beiwe.org/,16856,"BSD 3-Clause ""New"" or ""Revised"" License",13,17,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/onnela-lab/Beiwe-Analysis
488704499,https://github.com/bklynhlth/openwillis,openwillis,Python library for digital measurement of health,bklynhlth,Organization,https://avatars.githubusercontent.com/u/90280984?v=4,2022-05-04T18:37:40Z,2024-02-26T16:03:51Z,,29599,Other,12,6,False,[],False,main,Python,True,True,False,True,True,https://api.github.com/repos/bklynhlth/openwillis
137934209,https://github.com/onnela-lab/beiwe,beiwe,Beiwe is a smartphone-based digital phenotyping research platform.,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2018-06-19T19:09:28Z,2023-10-31T19:39:32Z,https://www.beiwe.org/,2316,,9,5,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/onnela-lab/beiwe
312427580,https://github.com/neurobooth/neurobooth-os,neurobooth-os,Python package for digital phenotyping data synchronization and acquisition,neurobooth,Organization,https://avatars.githubusercontent.com/u/70339054?v=4,2020-11-13T00:12:22Z,2023-05-02T13:15:48Z,http://neurobooth.github.io,178973,"BSD 3-Clause ""New"" or ""Revised"" License",6,6,False,"['computer-vision', 'neurology', 'neuroscience', 'python', 'wearables']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/neurobooth/neurobooth-os
246139805,https://github.com/danforthcenter/phenome2020-workshop,phenome2020-workshop,Phenome 2020 Digital Phenotyping workshop materials,danforthcenter,Organization,https://avatars.githubusercontent.com/u/9678079?v=4,2020-03-09T20:53:00Z,2023-04-22T06:14:01Z,,389439,MIT License,5,2,False,"['deep-learning', 'hyperspectral-image-analysis', 'image-analysis', 'plant-phenotyping']",False,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/danforthcenter/phenome2020-workshop
53344458,https://github.com/onnela-lab/beiwe-android,beiwe-android,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe Android app code. The Beiwe2 app is also available on the Google Play store to use with open source builds of the Beiwe backend.,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2016-03-07T17:22:37Z,2024-01-24T11:08:27Z,https://www.beiwe.org/,5020,"BSD 3-Clause ""New"" or ""Revised"" License",24,16,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/onnela-lab/beiwe-android
320127322,https://github.com/lowellh315/DPNewStudents,DPNewStudents,"This repository has the notebooks for new students to learn about pandas, the student life dataset, and machine learning",lowellh315,User,https://avatars.githubusercontent.com/u/66914139?v=4,2020-12-10T01:39:55Z,2021-01-12T10:34:40Z,,656,,0,3,False,[],False,main,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/lowellh315/DPNewStudents
168079648,https://github.com/ianjamesbarnett/SmartphoneSensorPipeline,SmartphoneSensorPipeline,,ianjamesbarnett,User,https://avatars.githubusercontent.com/u/12103535?v=4,2019-01-29T03:05:36Z,2020-04-01T18:50:32Z,,382,,0,4,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/ianjamesbarnett/SmartphoneSensorPipeline
53345119,https://github.com/onnela-lab/beiwe-ios,beiwe-ios,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe iOS app code. The Beiwe2 app is also available on the Apple app store to use with open source builds of the Beiwe backend.,onnela-lab,Organization,https://avatars.githubusercontent.com/u/12967946?v=4,2016-03-07T17:33:08Z,2024-02-28T07:51:54Z,https://www.beiwe.org/,1611,"BSD 3-Clause ""New"" or ""Revised"" License",18,13,False,"['beiwe', 'ios-app']",False,main,Swift,True,True,False,False,True,https://api.github.com/repos/onnela-lab/beiwe-ios
472225928,https://github.com/bingx1/digital-phenotyping,digital-phenotyping,Year long masters advanced software project for SWEN90013 @ the University of Melbourne,bingx1,User,https://avatars.githubusercontent.com/u/50439413?v=4,2022-03-21T07:16:42Z,2022-05-09T07:45:31Z,digital-phenotyping.vercel.app,35640,,0,2,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/bingx1/digital-phenotyping
76000056,https://github.com/dbrazel/cotwins-analyses,cotwins-analyses,"Analyses of the CoTwins study, using digital phenotyping to examine the genetics of substance use",dbrazel,User,https://avatars.githubusercontent.com/u/4397488?v=4,2016-12-09T03:57:42Z,2019-05-11T22:51:36Z,,114814,MIT License,0,2,False,[],False,master,HTML,True,True,False,False,True,https://api.github.com/repos/dbrazel/cotwins-analyses
719370289,https://github.com/Edan886/COMP90089_ML_HEALTH,COMP90089_ML_HEALTH,,Edan886,User,https://avatars.githubusercontent.com/u/120871253?v=4,2023-11-16T02:40:39Z,2023-11-16T05:44:57Z,,85513,MIT License,2,0,False,[],False,main,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/Edan886/COMP90089_ML_HEALTH
181781760,https://github.com/BIDMCDigitalPsychiatry/LAMP-core-ios,LAMP-core-ios,Core scaffolding for digital phenotyping apps with reactive user interfaces. (iOS),BIDMCDigitalPsychiatry,Organization,https://avatars.githubusercontent.com/u/41302193?v=4,2019-04-16T23:22:32Z,2021-10-28T17:52:57Z,https://docs.lamp.digital/,44528,,2,2,False,[],False,master,Swift,False,False,False,False,False,https://api.github.com/repos/BIDMCDigitalPsychiatry/LAMP-core-ios
649704747,https://github.com/kyauy/ClinFly,ClinFly,"Share medical letter automatically translated, de-identified and summarized using deep learning",kyauy,User,https://avatars.githubusercontent.com/u/29159951?v=4,2023-06-05T13:05:11Z,2024-02-27T07:27:55Z,,1992,GNU General Public License v3.0,5,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/kyauy/ClinFly
